Name,Email,LastPaymentValue
User_7356,user7356@example.com,3673.84
User_7357,user7357@example.com,1623.83
User_7358,user7358@example.com,4245.42
User_7359,user7359@example.com,312.55
User_7360,user7360@example.com,2908.2
User_7361,user7361@example.com,4530.45
User_7362,user7362@example.com,4691.74
User_7363,user7363@example.com,399.54
User_7364,user7364@example.com,4385.68
User_7365,user7365@example.com,1023.27
User_7366,user7366@example.com,1645.43
User_7367,user7367@example.com,1185.64
User_7368,user7368@example.com,3649.55
User_7369,user7369@example.com,3128.13
User_7370,user7370@example.com,173.11
User_7371,user7371@example.com,2387.28
User_7372,user7372@example.com,3355.25
User_7373,user7373@example.com,3417.73
User_7374,user7374@example.com,2264.13
User_7375,user7375@example.com,3847.25
User_7376,user7376@example.com,3239.0
User_7377,user7377@example.com,145.88
User_7378,user7378@example.com,1658.36
User_7379,user7379@example.com,2609.43
User_7380,user7380@example.com,2755.85
User_7381,user7381@example.com,195.65
User_7382,user7382@example.com,2450.97
User_7383,user7383@example.com,377.2
User_7384,user7384@example.com,3523.48
User_7385,user7385@example.com,1613.89
User_7386,user7386@example.com,1065.89
User_7387,user7387@example.com,1656.89
User_7388,user7388@example.com,1468.34
User_7389,user7389@example.com,3799.3
User_7390,user7390@example.com,4256.62
User_7391,user7391@example.com,3497.32
User_7392,user7392@example.com,3885.73
User_7393,user7393@example.com,4283.53
User_7394,user7394@example.com,2837.64
User_7395,user7395@example.com,422.86
User_7396,user7396@example.com,3012.99
User_7397,user7397@example.com,2070.3
User_7398,user7398@example.com,750.0
User_7399,user7399@example.com,3784.51
User_7400,user7400@example.com,1194.03
User_7401,user7401@example.com,4244.61
User_7402,user7402@example.com,4227.89
User_7403,user7403@example.com,2287.63
User_7404,user7404@example.com,196.66
User_7405,user7405@example.com,4756.9
User_7406,user7406@example.com,546.52
User_7407,user7407@example.com,702.47
User_7408,user7408@example.com,1774.53
User_7409,user7409@example.com,3295.67
User_7410,user7410@example.com,4419.76
User_7411,user7411@example.com,1380.41
User_7412,user7412@example.com,1442.68
User_7413,user7413@example.com,3276.34
User_7414,user7414@example.com,3835.52
User_7415,user7415@example.com,3373.84
User_7416,user7416@example.com,4864.25
User_7417,user7417@example.com,3661.67
User_7418,user7418@example.com,1734.25
User_7419,user7419@example.com,2708.95
User_7420,user7420@example.com,2284.91
User_7421,user7421@example.com,412.3
User_7422,user7422@example.com,1060.18
User_7423,user7423@example.com,3651.33
User_7424,user7424@example.com,3440.51
User_7425,user7425@example.com,171.19
User_7426,user7426@example.com,1877.89
User_7427,user7427@example.com,3312.18
User_7428,user7428@example.com,3058.33
User_7429,user7429@example.com,1353.73
User_7430,user7430@example.com,2296.38
User_7431,user7431@example.com,2199.64
User_7432,user7432@example.com,2676.84
User_7433,user7433@example.com,1554.41
User_7434,user7434@example.com,211.1
User_7435,user7435@example.com,3829.15
User_7436,user7436@example.com,1973.76
User_7437,user7437@example.com,238.05
User_7438,user7438@example.com,3273.88
User_7439,user7439@example.com,2833.83
User_7440,user7440@example.com,3703.96
User_7441,user7441@example.com,2770.36
User_7442,user7442@example.com,1931.18
User_7443,user7443@example.com,3521.29
User_7444,user7444@example.com,337.15
User_7445,user7445@example.com,735.85
User_7446,user7446@example.com,3841.07
User_7447,user7447@example.com,2706.94
User_7448,user7448@example.com,859.32
User_7449,user7449@example.com,4506.97
User_7450,user7450@example.com,2840.19
User_7451,user7451@example.com,299.93
User_7452,user7452@example.com,4067.96
User_7453,user7453@example.com,1166.03
User_7454,user7454@example.com,4594.82
User_7455,user7455@example.com,1084.5
User_7456,user7456@example.com,3688.64
User_7457,user7457@example.com,3602.42
User_7458,user7458@example.com,2671.67
User_7459,user7459@example.com,1675.76
User_7460,user7460@example.com,2862.62
User_7461,user7461@example.com,19.77
User_7462,user7462@example.com,4982.18
User_7463,user7463@example.com,1635.23
User_7464,user7464@example.com,1976.88
User_7465,user7465@example.com,4177.67
User_7466,user7466@example.com,2351.7
User_7467,user7467@example.com,3392.86
User_7468,user7468@example.com,4840.54
User_7469,user7469@example.com,4706.44
User_7470,user7470@example.com,2315.72
User_7471,user7471@example.com,4934.29
User_7472,user7472@example.com,2883.96
User_7473,user7473@example.com,1697.01
User_7474,user7474@example.com,4748.95
User_7475,user7475@example.com,3025.13
User_7476,user7476@example.com,2124.59
User_7477,user7477@example.com,292.28
User_7478,user7478@example.com,3387.56
User_7479,user7479@example.com,2284.52
User_7480,user7480@example.com,2884.81
User_7481,user7481@example.com,3880.88
User_7482,user7482@example.com,3490.34
User_7483,user7483@example.com,858.26
User_7484,user7484@example.com,1818.16
User_7485,user7485@example.com,1979.72
User_7486,user7486@example.com,2609.64
User_7487,user7487@example.com,4600.61
User_7488,user7488@example.com,1275.05
User_7489,user7489@example.com,3551.62
User_7490,user7490@example.com,864.28
User_7491,user7491@example.com,4676.82
User_7492,user7492@example.com,1289.18
User_7493,user7493@example.com,266.56
User_7494,user7494@example.com,3506.23
User_7495,user7495@example.com,3590.25
User_7496,user7496@example.com,3424.43
User_7497,user7497@example.com,1901.88
User_7498,user7498@example.com,3648.84
User_7499,user7499@example.com,1031.53
User_7500,user7500@example.com,367.17
User_7501,user7501@example.com,619.14
User_7502,user7502@example.com,395.7
User_7503,user7503@example.com,2013.96
User_7504,user7504@example.com,3554.78
User_7505,user7505@example.com,238.49
User_7506,user7506@example.com,3314.25
User_7507,user7507@example.com,4222.25
User_7508,user7508@example.com,4420.79
User_7509,user7509@example.com,349.71
User_7510,user7510@example.com,395.89
User_7511,user7511@example.com,463.81
User_7512,user7512@example.com,4453.71
User_7513,user7513@example.com,1161.38
User_7514,user7514@example.com,633.65
User_7515,user7515@example.com,226.51
User_7516,user7516@example.com,3440.69
User_7517,user7517@example.com,4287.7
User_7518,user7518@example.com,1733.86
User_7519,user7519@example.com,2666.08
User_7520,user7520@example.com,1601.23
User_7521,user7521@example.com,896.59
User_7522,user7522@example.com,2090.63
User_7523,user7523@example.com,1031.63
User_7524,user7524@example.com,4451.0
User_7525,user7525@example.com,2629.36
User_7526,user7526@example.com,896.75
User_7527,user7527@example.com,859.03
User_7528,user7528@example.com,1404.58
User_7529,user7529@example.com,595.53
User_7530,user7530@example.com,4665.77
User_7531,user7531@example.com,1451.2
User_7532,user7532@example.com,3959.6
User_7533,user7533@example.com,4947.01
User_7534,user7534@example.com,2810.82
User_7535,user7535@example.com,2533.94
User_7536,user7536@example.com,1856.91
User_7537,user7537@example.com,4040.78
User_7538,user7538@example.com,467.54
User_7539,user7539@example.com,2237.57
User_7540,user7540@example.com,1928.92
User_7541,user7541@example.com,864.95
User_7542,user7542@example.com,490.1
User_7543,user7543@example.com,4817.31
User_7544,user7544@example.com,4314.09
User_7545,user7545@example.com,4578.1
User_7546,user7546@example.com,4085.0
User_7547,user7547@example.com,1912.65
User_7548,user7548@example.com,885.15
User_7549,user7549@example.com,1478.55
User_7550,user7550@example.com,351.58
User_7551,user7551@example.com,1232.98
User_7552,user7552@example.com,4576.46
User_7553,user7553@example.com,1892.34
User_7554,user7554@example.com,508.36
User_7555,user7555@example.com,1004.34
User_7556,user7556@example.com,3183.31
User_7557,user7557@example.com,3362.13
User_7558,user7558@example.com,314.51
User_7559,user7559@example.com,21.64
User_7560,user7560@example.com,1981.48
User_7561,user7561@example.com,2946.96
User_7562,user7562@example.com,3471.73
User_7563,user7563@example.com,1694.26
User_7564,user7564@example.com,2015.98
User_7565,user7565@example.com,605.07
User_7566,user7566@example.com,4703.08
User_7567,user7567@example.com,239.56
User_7568,user7568@example.com,140.69
User_7569,user7569@example.com,2791.71
User_7570,user7570@example.com,4378.39
User_7571,user7571@example.com,3836.13
User_7572,user7572@example.com,4827.07
User_7573,user7573@example.com,2244.23
User_7574,user7574@example.com,4972.99
User_7575,user7575@example.com,2043.78
User_7576,user7576@example.com,2177.64
User_7577,user7577@example.com,854.86
User_7578,user7578@example.com,144.61
User_7579,user7579@example.com,3170.55
User_7580,user7580@example.com,3157.34
User_7581,user7581@example.com,3262.26
User_7582,user7582@example.com,2371.21
User_7583,user7583@example.com,4111.6
User_7584,user7584@example.com,3381.82
User_7585,user7585@example.com,3922.38
User_7586,user7586@example.com,3711.16
User_7587,user7587@example.com,2592.13
User_7588,user7588@example.com,783.11
User_7589,user7589@example.com,122.36
User_7590,user7590@example.com,2447.09
User_7591,user7591@example.com,2627.7
User_7592,user7592@example.com,4521.76
User_7593,user7593@example.com,3158.15
User_7594,user7594@example.com,4445.03
User_7595,user7595@example.com,2001.76
User_7596,user7596@example.com,2651.74
User_7597,user7597@example.com,3521.49
User_7598,user7598@example.com,1366.43
User_7599,user7599@example.com,2629.16
User_7600,user7600@example.com,1403.09
User_7601,user7601@example.com,4676.49
User_7602,user7602@example.com,588.74
User_7603,user7603@example.com,506.44
User_7604,user7604@example.com,4725.62
User_7605,user7605@example.com,1100.4
User_7606,user7606@example.com,1047.47
User_7607,user7607@example.com,3838.43
User_7608,user7608@example.com,2446.54
User_7609,user7609@example.com,2201.24
User_7610,user7610@example.com,4550.56
User_7611,user7611@example.com,3392.86
User_7612,user7612@example.com,4110.08
User_7613,user7613@example.com,2256.99
User_7614,user7614@example.com,3562.65
User_7615,user7615@example.com,3902.81
User_7616,user7616@example.com,2702.2
User_7617,user7617@example.com,125.31
User_7618,user7618@example.com,4095.74
User_7619,user7619@example.com,1247.78
User_7620,user7620@example.com,846.61
User_7621,user7621@example.com,1181.18
User_7622,user7622@example.com,3933.5
User_7623,user7623@example.com,3451.35
User_7624,user7624@example.com,218.06
User_7625,user7625@example.com,2120.36
User_7626,user7626@example.com,4987.13
User_7627,user7627@example.com,4769.76
User_7628,user7628@example.com,1511.89
User_7629,user7629@example.com,1856.07
User_7630,user7630@example.com,1957.3
User_7631,user7631@example.com,4355.27
User_7632,user7632@example.com,2167.36
User_7633,user7633@example.com,1902.97
User_7634,user7634@example.com,4256.65
User_7635,user7635@example.com,171.24
User_7636,user7636@example.com,4903.25
User_7637,user7637@example.com,2111.22
User_7638,user7638@example.com,1716.46
User_7639,user7639@example.com,938.78
User_7640,user7640@example.com,457.57
User_7641,user7641@example.com,2575.69
User_7642,user7642@example.com,3328.91
User_7643,user7643@example.com,4078.16
User_7644,user7644@example.com,1631.16
User_7645,user7645@example.com,707.81
User_7646,user7646@example.com,104.64
User_7647,user7647@example.com,2054.54
User_7648,user7648@example.com,296.41
User_7649,user7649@example.com,1378.7
User_7650,user7650@example.com,4867.58
User_7651,user7651@example.com,625.05
User_7652,user7652@example.com,124.74
User_7653,user7653@example.com,3997.56
User_7654,user7654@example.com,726.48
User_7655,user7655@example.com,3922.23
User_7656,user7656@example.com,962.51
User_7657,user7657@example.com,4580.4
User_7658,user7658@example.com,4678.08
User_7659,user7659@example.com,4423.38
User_7660,user7660@example.com,4759.44
User_7661,user7661@example.com,1849.88
User_7662,user7662@example.com,514.89
User_7663,user7663@example.com,1920.17
User_7664,user7664@example.com,1596.08
User_7665,user7665@example.com,1568.14
User_7666,user7666@example.com,1857.96
User_7667,user7667@example.com,3500.89
User_7668,user7668@example.com,1367.51
User_7669,user7669@example.com,1643.33
User_7670,user7670@example.com,4401.53
User_7671,user7671@example.com,1806.78
User_7672,user7672@example.com,4210.28
User_7673,user7673@example.com,2413.16
User_7674,user7674@example.com,2686.9
User_7675,user7675@example.com,4572.73
User_7676,user7676@example.com,1699.71
User_7677,user7677@example.com,263.79
User_7678,user7678@example.com,140.57
User_7679,user7679@example.com,280.47
User_7680,user7680@example.com,475.52
User_7681,user7681@example.com,3253.14
User_7682,user7682@example.com,821.36
User_7683,user7683@example.com,55.42
User_7684,user7684@example.com,2424.5
User_7685,user7685@example.com,1157.08
User_7686,user7686@example.com,4162.65
User_7687,user7687@example.com,2962.45
User_7688,user7688@example.com,587.93
User_7689,user7689@example.com,4339.01
User_7690,user7690@example.com,478.96
User_7691,user7691@example.com,4844.01
User_7692,user7692@example.com,3056.7
User_7693,user7693@example.com,2277.83
User_7694,user7694@example.com,917.16
User_7695,user7695@example.com,567.46
User_7696,user7696@example.com,2714.87
User_7697,user7697@example.com,106.48
User_7698,user7698@example.com,1559.48
User_7699,user7699@example.com,4125.84
User_7700,user7700@example.com,519.05
User_7701,user7701@example.com,544.48
User_7702,user7702@example.com,3908.44
User_7703,user7703@example.com,2511.09
User_7704,user7704@example.com,2905.88
User_7705,user7705@example.com,3583.03
User_7706,user7706@example.com,133.05
User_7707,user7707@example.com,3694.38
User_7708,user7708@example.com,2656.14
User_7709,user7709@example.com,1470.27
User_7710,user7710@example.com,407.77
User_7711,user7711@example.com,4228.7
User_7712,user7712@example.com,1362.07
User_7713,user7713@example.com,2316.92
User_7714,user7714@example.com,2519.77
User_7715,user7715@example.com,2746.11
User_7716,user7716@example.com,4612.15
User_7717,user7717@example.com,2783.89
User_7718,user7718@example.com,2005.73
User_7719,user7719@example.com,93.73
User_7720,user7720@example.com,672.39
User_7721,user7721@example.com,1914.04
User_7722,user7722@example.com,3719.45
User_7723,user7723@example.com,3738.71
User_7724,user7724@example.com,1222.75
User_7725,user7725@example.com,4652.81
User_7726,user7726@example.com,1358.9
User_7727,user7727@example.com,938.68
User_7728,user7728@example.com,4226.05
User_7729,user7729@example.com,1203.11
User_7730,user7730@example.com,4599.13
User_7731,user7731@example.com,4712.91
User_7732,user7732@example.com,1268.85
User_7733,user7733@example.com,2804.8
User_7734,user7734@example.com,3790.38
User_7735,user7735@example.com,3221.61
User_7736,user7736@example.com,4417.06
User_7737,user7737@example.com,2679.53
User_7738,user7738@example.com,4264.44
User_7739,user7739@example.com,4919.43
User_7740,user7740@example.com,1047.55
User_7741,user7741@example.com,4107.18
User_7742,user7742@example.com,4297.48
User_7743,user7743@example.com,4858.29
User_7744,user7744@example.com,3521.02
User_7745,user7745@example.com,2784.48
User_7746,user7746@example.com,308.5
User_7747,user7747@example.com,1187.35
User_7748,user7748@example.com,1106.33
User_7749,user7749@example.com,1554.79
User_7750,user7750@example.com,4543.96
User_7751,user7751@example.com,884.46
User_7752,user7752@example.com,4639.81
User_7753,user7753@example.com,3568.89
User_7754,user7754@example.com,4989.58
User_7755,user7755@example.com,4487.21
User_7756,user7756@example.com,1364.82
User_7757,user7757@example.com,1227.02
User_7758,user7758@example.com,4935.19
User_7759,user7759@example.com,4040.99
User_7760,user7760@example.com,2488.0
User_7761,user7761@example.com,1770.44
User_7762,user7762@example.com,302.2
User_7763,user7763@example.com,1958.92
User_7764,user7764@example.com,1732.05
User_7765,user7765@example.com,1759.63
User_7766,user7766@example.com,4084.18
User_7767,user7767@example.com,3352.07
User_7768,user7768@example.com,4287.75
User_7769,user7769@example.com,4238.71
User_7770,user7770@example.com,1957.43
User_7771,user7771@example.com,2662.59
User_7772,user7772@example.com,613.02
User_7773,user7773@example.com,38.45
User_7774,user7774@example.com,57.4
User_7775,user7775@example.com,47.4
User_7776,user7776@example.com,2138.06
User_7777,user7777@example.com,605.29
User_7778,user7778@example.com,591.52
User_7779,user7779@example.com,1074.1
User_7780,user7780@example.com,74.92
User_7781,user7781@example.com,887.77
User_7782,user7782@example.com,4873.01
User_7783,user7783@example.com,740.42
User_7784,user7784@example.com,172.03
User_7785,user7785@example.com,4817.48
User_7786,user7786@example.com,2669.64
User_7787,user7787@example.com,4985.72
User_7788,user7788@example.com,4678.01
User_7789,user7789@example.com,4009.06
User_7790,user7790@example.com,2213.94
User_7791,user7791@example.com,2802.35
User_7792,user7792@example.com,1311.96
User_7793,user7793@example.com,1993.74
User_7794,user7794@example.com,2972.19
User_7795,user7795@example.com,479.63
User_7796,user7796@example.com,428.97
User_7797,user7797@example.com,2465.24
User_7798,user7798@example.com,1096.64
User_7799,user7799@example.com,3434.41
User_7800,user7800@example.com,2747.33
User_7801,user7801@example.com,3959.5
User_7802,user7802@example.com,4922.16
User_7803,user7803@example.com,40.68
User_7804,user7804@example.com,474.08
User_7805,user7805@example.com,4819.91
User_7806,user7806@example.com,2431.44
User_7807,user7807@example.com,4864.49
User_7808,user7808@example.com,2070.65
User_7809,user7809@example.com,2060.81
User_7810,user7810@example.com,2377.48
User_7811,user7811@example.com,2045.15
User_7812,user7812@example.com,507.9
User_7813,user7813@example.com,3323.63
User_7814,user7814@example.com,2588.55
User_7815,user7815@example.com,2894.08
User_7816,user7816@example.com,2618.56
User_7817,user7817@example.com,480.68
User_7818,user7818@example.com,4726.66
User_7819,user7819@example.com,811.65
User_7820,user7820@example.com,2217.96
User_7821,user7821@example.com,3538.2
User_7822,user7822@example.com,757.99
User_7823,user7823@example.com,14.05
User_7824,user7824@example.com,2826.98
User_7825,user7825@example.com,2655.4
User_7826,user7826@example.com,4552.67
User_7827,user7827@example.com,4995.42
User_7828,user7828@example.com,3510.65
User_7829,user7829@example.com,1760.85
User_7830,user7830@example.com,828.38
User_7831,user7831@example.com,3989.33
User_7832,user7832@example.com,453.03
User_7833,user7833@example.com,2019.99
User_7834,user7834@example.com,4827.85
User_7835,user7835@example.com,2680.63
User_7836,user7836@example.com,3889.5
User_7837,user7837@example.com,4960.95
User_7838,user7838@example.com,2309.73
User_7839,user7839@example.com,2101.35
User_7840,user7840@example.com,4405.25
User_7841,user7841@example.com,1942.86
User_7842,user7842@example.com,2416.03
User_7843,user7843@example.com,4377.46
User_7844,user7844@example.com,934.98
User_7845,user7845@example.com,3247.84
User_7846,user7846@example.com,4084.2
User_7847,user7847@example.com,1200.1
User_7848,user7848@example.com,4720.38
User_7849,user7849@example.com,271.32
User_7850,user7850@example.com,3619.55
User_7851,user7851@example.com,2916.19
User_7852,user7852@example.com,4303.84
User_7853,user7853@example.com,4187.38
User_7854,user7854@example.com,4385.54
User_7855,user7855@example.com,1126.46
User_7856,user7856@example.com,467.4
User_7857,user7857@example.com,1723.95
User_7858,user7858@example.com,2988.75
User_7859,user7859@example.com,757.93
User_7860,user7860@example.com,701.51
User_7861,user7861@example.com,2230.21
User_7862,user7862@example.com,3714.48
User_7863,user7863@example.com,4559.24
User_7864,user7864@example.com,642.55
User_7865,user7865@example.com,3461.69
User_7866,user7866@example.com,3061.86
User_7867,user7867@example.com,493.65
User_7868,user7868@example.com,2267.92
User_7869,user7869@example.com,87.97
User_7870,user7870@example.com,2344.75
User_7871,user7871@example.com,3203.35
User_7872,user7872@example.com,2842.1
User_7873,user7873@example.com,898.44
User_7874,user7874@example.com,3946.81
User_7875,user7875@example.com,1555.07
User_7876,user7876@example.com,3789.88
User_7877,user7877@example.com,1955.2
User_7878,user7878@example.com,1921.15
User_7879,user7879@example.com,4711.85
User_7880,user7880@example.com,2627.47
User_7881,user7881@example.com,212.25
User_7882,user7882@example.com,4509.41
User_7883,user7883@example.com,4995.5
User_7884,user7884@example.com,1402.18
User_7885,user7885@example.com,4674.65
User_7886,user7886@example.com,366.19
User_7887,user7887@example.com,1622.14
User_7888,user7888@example.com,3582.78
User_7889,user7889@example.com,2298.8
User_7890,user7890@example.com,2342.32
User_7891,user7891@example.com,2499.9
User_7892,user7892@example.com,721.38
User_7893,user7893@example.com,4780.94
User_7894,user7894@example.com,706.5
User_7895,user7895@example.com,1259.57
User_7896,user7896@example.com,1591.8
User_7897,user7897@example.com,3233.73
User_7898,user7898@example.com,149.96
User_7899,user7899@example.com,3671.33
User_7900,user7900@example.com,4091.82
User_7901,user7901@example.com,4999.71
User_7902,user7902@example.com,1030.65
User_7903,user7903@example.com,4814.59
User_7904,user7904@example.com,3810.99
User_7905,user7905@example.com,1746.26
User_7906,user7906@example.com,4913.47
User_7907,user7907@example.com,2937.09
User_7908,user7908@example.com,1781.3
User_7909,user7909@example.com,2520.46
User_7910,user7910@example.com,3289.98
User_7911,user7911@example.com,3928.0
User_7912,user7912@example.com,501.88
User_7913,user7913@example.com,3450.39
User_7914,user7914@example.com,4019.71
User_7915,user7915@example.com,3370.6
User_7916,user7916@example.com,1050.05
User_7917,user7917@example.com,176.7
User_7918,user7918@example.com,2472.93
User_7919,user7919@example.com,4232.55
User_7920,user7920@example.com,4605.44
User_7921,user7921@example.com,2351.84
User_7922,user7922@example.com,2181.72
User_7923,user7923@example.com,1355.64
User_7924,user7924@example.com,1517.73
User_7925,user7925@example.com,3433.17
User_7926,user7926@example.com,1433.3
User_7927,user7927@example.com,2243.75
User_7928,user7928@example.com,546.12
User_7929,user7929@example.com,4760.59
User_7930,user7930@example.com,2041.55
User_7931,user7931@example.com,3456.38
User_7932,user7932@example.com,4904.43
User_7933,user7933@example.com,3316.29
User_7934,user7934@example.com,4486.12
User_7935,user7935@example.com,4819.77
User_7936,user7936@example.com,1368.51
User_7937,user7937@example.com,302.8
User_7938,user7938@example.com,4815.94
User_7939,user7939@example.com,4297.68
User_7940,user7940@example.com,405.13
User_7941,user7941@example.com,2090.19
User_7942,user7942@example.com,4797.48
User_7943,user7943@example.com,3556.41
User_7944,user7944@example.com,3770.42
User_7945,user7945@example.com,3432.21
User_7946,user7946@example.com,4207.23
User_7947,user7947@example.com,990.18
User_7948,user7948@example.com,3480.02
User_7949,user7949@example.com,4357.75
User_7950,user7950@example.com,4057.48
User_7951,user7951@example.com,580.8
User_7952,user7952@example.com,2498.99
User_7953,user7953@example.com,4332.68
User_7954,user7954@example.com,4043.56
User_7955,user7955@example.com,3063.12
User_7956,user7956@example.com,2170.82
User_7957,user7957@example.com,4344.13
User_7958,user7958@example.com,115.38
User_7959,user7959@example.com,429.3
User_7960,user7960@example.com,3663.14
User_7961,user7961@example.com,4301.14
User_7962,user7962@example.com,972.19
User_7963,user7963@example.com,3696.41
User_7964,user7964@example.com,310.05
User_7965,user7965@example.com,3372.0
User_7966,user7966@example.com,2366.12
User_7967,user7967@example.com,4698.07
User_7968,user7968@example.com,3595.46
User_7969,user7969@example.com,2043.48
User_7970,user7970@example.com,4758.72
User_7971,user7971@example.com,2042.87
User_7972,user7972@example.com,350.85
User_7973,user7973@example.com,4954.98
User_7974,user7974@example.com,4789.04
User_7975,user7975@example.com,2610.92
User_7976,user7976@example.com,4800.1
User_7977,user7977@example.com,4130.02
User_7978,user7978@example.com,2027.58
User_7979,user7979@example.com,1351.11
User_7980,user7980@example.com,2835.28
User_7981,user7981@example.com,1569.62
User_7982,user7982@example.com,3733.29
User_7983,user7983@example.com,1783.73
User_7984,user7984@example.com,1169.73
User_7985,user7985@example.com,2525.61
User_7986,user7986@example.com,2371.52
User_7987,user7987@example.com,2642.45
User_7988,user7988@example.com,4868.9
User_7989,user7989@example.com,3706.08
User_7990,user7990@example.com,1960.4
User_7991,user7991@example.com,4086.15
User_7992,user7992@example.com,1319.81
User_7993,user7993@example.com,832.75
User_7994,user7994@example.com,63.0
User_7995,user7995@example.com,1440.31
User_7996,user7996@example.com,949.83
User_7997,user7997@example.com,1681.36
User_7998,user7998@example.com,3008.29
User_7999,user7999@example.com,1577.88
User_8000,user8000@example.com,723.67
User_8001,user8001@example.com,2370.39
User_8002,user8002@example.com,1230.19
User_8003,user8003@example.com,319.65
User_8004,user8004@example.com,710.62
User_8005,user8005@example.com,1402.86
User_8006,user8006@example.com,1826.08
User_8007,user8007@example.com,1834.41
User_8008,user8008@example.com,790.3
User_8009,user8009@example.com,728.49
User_8010,user8010@example.com,4244.84
User_8011,user8011@example.com,3038.86
User_8012,user8012@example.com,1721.01
User_8013,user8013@example.com,3349.67
User_8014,user8014@example.com,3641.67
User_8015,user8015@example.com,4375.6
User_8016,user8016@example.com,4394.86
User_8017,user8017@example.com,285.53
User_8018,user8018@example.com,895.23
User_8019,user8019@example.com,4124.03
User_8020,user8020@example.com,64.82
User_8021,user8021@example.com,378.82
User_8022,user8022@example.com,1996.14
User_8023,user8023@example.com,2382.43
User_8024,user8024@example.com,3446.14
User_8025,user8025@example.com,3774.28
User_8026,user8026@example.com,1812.54
User_8027,user8027@example.com,603.21
User_8028,user8028@example.com,490.51
User_8029,user8029@example.com,3496.33
User_8030,user8030@example.com,4585.25
User_8031,user8031@example.com,204.52
User_8032,user8032@example.com,3840.14
User_8033,user8033@example.com,4205.07
User_8034,user8034@example.com,1143.79
User_8035,user8035@example.com,1185.98
User_8036,user8036@example.com,4335.73
User_8037,user8037@example.com,1650.67
User_8038,user8038@example.com,4801.09
User_8039,user8039@example.com,3798.81
User_8040,user8040@example.com,1588.52
User_8041,user8041@example.com,4211.58
User_8042,user8042@example.com,4559.98
User_8043,user8043@example.com,3501.74
User_8044,user8044@example.com,1192.52
User_8045,user8045@example.com,1154.37
User_8046,user8046@example.com,4742.02
User_8047,user8047@example.com,3925.93
User_8048,user8048@example.com,103.06
User_8049,user8049@example.com,4734.29
User_8050,user8050@example.com,1826.82
User_8051,user8051@example.com,2687.71
User_8052,user8052@example.com,1179.65
User_8053,user8053@example.com,1176.81
User_8054,user8054@example.com,3843.51
User_8055,user8055@example.com,2668.59
User_8056,user8056@example.com,4162.82
User_8057,user8057@example.com,2883.02
User_8058,user8058@example.com,3373.36
User_8059,user8059@example.com,3521.48
User_8060,user8060@example.com,3196.59
User_8061,user8061@example.com,2680.57
User_8062,user8062@example.com,1228.77
User_8063,user8063@example.com,2201.9
User_8064,user8064@example.com,2462.57
User_8065,user8065@example.com,4829.82
User_8066,user8066@example.com,4918.97
User_8067,user8067@example.com,3314.78
User_8068,user8068@example.com,3846.33
User_8069,user8069@example.com,3665.99
User_8070,user8070@example.com,37.58
User_8071,user8071@example.com,4976.06
User_8072,user8072@example.com,2809.25
User_8073,user8073@example.com,1743.72
User_8074,user8074@example.com,2069.27
User_8075,user8075@example.com,3642.22
User_8076,user8076@example.com,938.26
User_8077,user8077@example.com,4118.24
User_8078,user8078@example.com,1203.3
User_8079,user8079@example.com,1729.78
User_8080,user8080@example.com,1390.59
User_8081,user8081@example.com,352.53
User_8082,user8082@example.com,3483.98
User_8083,user8083@example.com,1800.97
User_8084,user8084@example.com,3835.95
User_8085,user8085@example.com,1867.27
User_8086,user8086@example.com,173.52
User_8087,user8087@example.com,1449.02
User_8088,user8088@example.com,3548.11
User_8089,user8089@example.com,3475.68
User_8090,user8090@example.com,4346.93
User_8091,user8091@example.com,4223.99
User_8092,user8092@example.com,4408.63
User_8093,user8093@example.com,3085.51
User_8094,user8094@example.com,951.78
User_8095,user8095@example.com,700.76
User_8096,user8096@example.com,4877.75
User_8097,user8097@example.com,735.58
User_8098,user8098@example.com,2558.26
User_8099,user8099@example.com,2250.98
User_8100,user8100@example.com,4025.23
User_8101,user8101@example.com,3063.05
User_8102,user8102@example.com,3770.73
User_8103,user8103@example.com,4834.54
User_8104,user8104@example.com,598.53
User_8105,user8105@example.com,415.71
User_8106,user8106@example.com,3760.67
User_8107,user8107@example.com,4594.72
User_8108,user8108@example.com,405.03
User_8109,user8109@example.com,4093.54
User_8110,user8110@example.com,1398.87
User_8111,user8111@example.com,2428.82
User_8112,user8112@example.com,516.05
User_8113,user8113@example.com,3439.22
User_8114,user8114@example.com,108.23
User_8115,user8115@example.com,3293.51
User_8116,user8116@example.com,3231.98
User_8117,user8117@example.com,4166.33
User_8118,user8118@example.com,70.27
User_8119,user8119@example.com,3884.38
User_8120,user8120@example.com,4833.28
User_8121,user8121@example.com,1553.8
User_8122,user8122@example.com,3296.8
User_8123,user8123@example.com,4508.89
User_8124,user8124@example.com,494.08
User_8125,user8125@example.com,3165.9
User_8126,user8126@example.com,4083.03
User_8127,user8127@example.com,974.02
User_8128,user8128@example.com,1198.43
User_8129,user8129@example.com,3071.9
User_8130,user8130@example.com,849.17
User_8131,user8131@example.com,826.95
User_8132,user8132@example.com,960.65
User_8133,user8133@example.com,4721.76
User_8134,user8134@example.com,2963.45
User_8135,user8135@example.com,2157.32
User_8136,user8136@example.com,3685.3
User_8137,user8137@example.com,2055.28
User_8138,user8138@example.com,3056.69
User_8139,user8139@example.com,1651.18
User_8140,user8140@example.com,4570.42
User_8141,user8141@example.com,2003.69
